timestep,HP - air,HP - seawater,HP - heat recovery,electric chiller
T6742,3.279,3.713,3.687,4.875
T6743,3.3,3.713,3.687,4.845
T6744,3.295,3.713,3.687,4.852
T6745,3.322,3.713,3.687,4.814
T6746,3.35,3.713,3.687,4.776
T6747,3.394,3.713,3.687,4.715
T6748,3.412,3.713,3.687,4.692
T6749,3.429,3.713,3.687,4.669
T6750,3.423,3.713,3.687,4.677
T6751,3.417,3.713,3.687,4.685
T6752,3.412,3.713,3.687,4.692
T6753,3.446,3.713,3.687,4.647
T6754,3.482,3.713,3.687,4.601
T6755,3.518,3.713,3.687,4.555
T6756,3.543,3.713,3.687,4.525
T6757,3.537,3.713,3.687,4.532
T6758,3.524,3.713,3.687,4.547
T6759,3.524,3.713,3.687,4.547
T6760,3.518,3.713,3.687,4.555
T6761,3.5,3.713,3.687,4.578
T6762,3.5,3.713,3.687,4.578
T6763,3.488,3.713,3.687,4.593
T6764,3.476,3.713,3.687,4.608
T6765,3.47,3.713,3.687,4.616
T6766,3.476,3.713,3.687,4.608
T6767,3.476,3.713,3.687,4.608
T6768,3.47,3.713,3.687,4.616
T6769,3.441,3.713,3.687,4.654
T6770,3.476,3.713,3.687,4.608
T6771,3.446,3.713,3.687,4.647
T6772,3.435,3.713,3.687,4.662
T6773,3.423,3.713,3.687,4.677
T6774,3.47,3.713,3.687,4.616
T6775,3.488,3.713,3.687,4.593
T6776,3.524,3.713,3.687,4.547
T6777,3.568,3.713,3.687,4.494
T6778,3.593,3.713,3.687,4.464
T6779,3.645,3.713,3.687,4.403
T6780,3.671,3.713,3.687,4.372
T6781,3.711,3.713,3.687,4.326
T6782,3.739,3.713,3.687,4.296
T6783,3.718,3.713,3.687,4.319
T6784,3.691,3.713,3.687,4.349
T6785,3.678,3.713,3.687,4.365
T6786,3.658,3.713,3.687,4.387
T6787,3.671,3.713,3.687,4.372
T6788,3.684,3.713,3.687,4.357
T6789,3.705,3.713,3.687,4.334
T6790,3.746,3.713,3.687,4.288
T6791,3.788,3.713,3.687,4.243
T6792,3.788,3.713,3.687,4.243
T6793,3.788,3.713,3.687,4.243
T6794,3.795,3.713,3.687,4.235
T6795,3.795,3.713,3.687,4.235
T6796,3.795,3.713,3.687,4.235
T6797,3.774,3.713,3.687,4.258
T6798,3.781,3.713,3.687,4.25
T6799,3.767,3.713,3.687,4.266
T6800,3.788,3.713,3.687,4.243
T6801,3.838,3.713,3.687,4.189
T6802,3.853,3.713,3.687,4.174
T6803,3.912,3.713,3.687,4.113
T6804,3.897,3.713,3.687,4.128
T6805,3.897,3.713,3.687,4.128
T6806,3.935,3.713,3.687,4.09
T6807,3.889,3.713,3.687,4.136
T6808,3.76,3.713,3.687,4.273
T6809,3.746,3.713,3.687,4.288
T6810,3.698,3.713,3.687,4.342
T6811,3.664,3.713,3.687,4.38
T6812,3.625,3.713,3.687,4.426
T6813,3.587,3.713,3.687,4.471
T6814,3.574,3.713,3.687,4.486
T6815,3.561,3.713,3.687,4.502
T6816,3.549,3.713,3.687,4.517
T6817,3.543,3.713,3.687,4.525
T6818,3.53,3.713,3.687,4.54
T6819,3.5,3.713,3.687,4.578
T6820,3.47,3.713,3.687,4.616
T6821,3.464,3.713,3.687,4.624
T6822,3.458,3.713,3.687,4.631
T6823,3.476,3.713,3.687,4.608
T6824,3.494,3.713,3.687,4.586
T6825,3.549,3.713,3.687,4.517
T6826,3.606,3.713,3.687,4.448
T6827,3.638,3.713,3.687,4.41
T6828,3.638,3.713,3.687,4.41
T6829,3.651,3.713,3.687,4.395
T6830,3.678,3.713,3.687,4.365
T6831,3.671,3.713,3.687,4.372
T6832,3.638,3.713,3.687,4.41
T6833,3.593,3.713,3.687,4.464
T6834,3.518,3.713,3.687,4.555
T6835,3.458,3.713,3.687,4.631
T6836,3.429,3.713,3.687,4.669
T6837,3.377,3.713,3.687,4.738
T6838,3.333,3.713,3.687,4.799
T6839,3.284,3.713,3.687,4.868
T6840,3.196,3.713,3.687,4.997
T6841,3.171,3.713,3.687,5.035
T6842,3.196,3.713,3.687,4.997
T6843,3.263,3.713,3.687,4.898
T6844,3.311,3.713,3.687,4.829
T6845,3.372,3.713,3.687,4.746
T6846,3.488,3.713,3.687,4.593
T6847,3.549,3.713,3.687,4.517
T6848,3.568,3.713,3.687,4.494
T6849,3.549,3.713,3.687,4.517
T6850,3.587,3.713,3.687,4.471
T6851,3.638,3.713,3.687,4.41
T6852,3.684,3.713,3.687,4.357
T6853,3.711,3.713,3.687,4.326
T6854,3.732,3.713,3.687,4.304
T6855,3.774,3.713,3.687,4.258
T6856,3.76,3.713,3.687,4.273
T6857,3.831,3.713,3.687,4.197
T6858,3.942,3.713,3.687,4.083
T6859,3.95,3.713,3.687,4.075
T6860,3.92,3.713,3.687,4.106
T6861,3.935,3.713,3.687,4.09
T6862,3.882,3.713,3.687,4.144
T6863,3.802,3.713,3.687,4.227
T6864,3.774,3.713,3.687,4.258
T6865,3.725,3.713,3.687,4.311
T6866,3.691,3.713,3.687,4.349
T6867,3.619,3.713,3.687,4.433
T6868,3.568,3.713,3.687,4.494
T6869,3.5,3.713,3.687,4.578
T6870,3.476,3.713,3.687,4.608
T6871,3.47,3.713,3.687,4.616
T6872,3.476,3.713,3.687,4.608
T6873,3.506,3.713,3.687,4.57
T6874,3.549,3.713,3.687,4.517
T6875,3.58,3.713,3.687,4.479
T6876,3.606,3.713,3.687,4.448
T6877,3.599,3.713,3.687,4.456
T6878,3.593,3.713,3.687,4.464
T6879,3.549,3.713,3.687,4.517
T6880,3.524,3.713,3.687,4.547
T6881,3.5,3.713,3.687,4.578
T6882,3.446,3.713,3.687,4.647
T6883,3.417,3.713,3.687,4.685
T6884,3.4,3.713,3.687,4.707
T6885,3.389,3.713,3.687,4.723
T6886,3.383,3.713,3.687,4.73
T6887,3.377,3.713,3.687,4.738
T6888,3.372,3.713,3.687,4.746
T6889,3.361,3.713,3.687,4.761
T6890,3.333,3.687,3.65,4.768
T6891,3.333,3.687,3.65,4.768
T6892,3.322,3.687,3.65,4.784
T6893,3.311,3.687,3.65,4.799
T6894,3.306,3.687,3.65,4.807
T6895,3.301,3.687,3.65,4.814
T6896,3.317,3.687,3.65,4.791
T6897,3.333,3.687,3.65,4.768
T6898,3.383,3.687,3.65,4.7
T6899,3.417,3.687,3.65,4.654
T6900,3.417,3.687,3.65,4.654
T6901,3.389,3.687,3.65,4.692
T6902,3.44,3.687,3.65,4.624
T6903,3.536,3.687,3.65,4.502
T6904,3.506,3.687,3.65,4.54
T6905,3.482,3.687,3.65,4.57
T6906,3.423,3.687,3.65,4.647
T6907,3.389,3.687,3.65,4.692
T6908,3.394,3.687,3.65,4.685
T6909,3.361,3.687,3.65,4.73
T6910,3.333,3.687,3.65,4.768
T6911,3.322,3.687,3.65,4.784
T6912,3.317,3.687,3.65,4.791
T6913,3.301,3.687,3.65,4.814
T6914,3.274,3.687,3.65,4.852
T6915,3.227,3.687,3.65,4.921
T6916,3.202,3.687,3.65,4.959
T6917,3.253,3.687,3.65,4.883
T6918,3.258,3.687,3.65,4.875
T6919,3.248,3.687,3.65,4.89
T6920,3.248,3.687,3.65,4.89
T6921,3.306,3.687,3.65,4.807
T6922,3.366,3.687,3.65,4.723
T6923,3.412,3.687,3.65,4.662
T6924,3.44,3.687,3.65,4.624
T6925,3.449,3.687,3.65,4.612
T6926,3.458,3.687,3.65,4.601
T6927,3.452,3.687,3.65,4.608
T6928,3.446,3.687,3.65,4.616
T6929,3.394,3.687,3.65,4.685
T6930,3.322,3.687,3.65,4.784
T6931,3.263,3.687,3.65,4.868
T6932,3.187,3.687,3.65,4.982
T6933,3.192,3.687,3.65,4.974
T6934,3.133,3.687,3.65,5.066
T6935,3.133,3.687,3.65,5.066
T6936,3.057,3.687,3.65,5.188
T6937,3.062,3.687,3.65,5.18
T6938,3.039,3.625,3.65,5.218
T6939,3.08,3.625,3.65,5.149
T6940,3.113,3.625,3.65,5.096
T6941,3.152,3.625,3.65,5.035
T6942,3.167,3.625,3.65,5.012
T6943,3.192,3.625,3.65,4.974
T6944,3.263,3.625,3.65,4.868
T6945,3.333,3.625,3.65,4.768
T6946,3.394,3.625,3.65,4.685
T6947,3.464,3.625,3.65,4.593
T6948,3.506,3.625,3.65,4.54
T6949,3.53,3.625,3.65,4.509
T6950,3.512,3.625,3.65,4.532
T6951,3.518,3.625,3.65,4.525
T6952,3.543,3.625,3.65,4.494
T6953,3.494,3.625,3.65,4.555
T6954,3.4,3.625,3.65,4.677
T6955,3.389,3.625,3.65,4.692
T6956,3.383,3.625,3.65,4.7
T6957,3.322,3.625,3.65,4.784
T6958,3.301,3.625,3.65,4.814
T6959,3.274,3.625,3.65,4.852
T6960,3.269,3.625,3.65,4.86
T6961,3.285,3.625,3.65,4.837
T6962,3.328,3.625,3.65,4.776
T6963,3.333,3.625,3.65,4.768
T6964,3.328,3.625,3.65,4.776
T6965,3.306,3.625,3.65,4.807
T6966,3.285,3.625,3.65,4.837
T6967,3.248,3.625,3.65,4.89
T6968,3.29,3.625,3.65,4.829
T6969,3.366,3.625,3.65,4.723
T6970,3.446,3.625,3.65,4.616
T6971,3.518,3.625,3.65,4.525
T6972,3.561,3.625,3.65,4.471
T6973,3.567,3.625,3.65,4.464
T6974,3.586,3.625,3.65,4.441
T6975,3.574,3.625,3.65,4.456
T6976,3.543,3.625,3.65,4.494
T6977,3.506,3.625,3.65,4.54
T6978,3.429,3.625,3.65,4.639
T6979,3.406,3.625,3.65,4.669
T6980,3.406,3.625,3.65,4.669
T6981,3.344,3.625,3.65,4.753
T6982,3.311,3.625,3.65,4.799
T6983,3.279,3.625,3.65,4.845
T6984,3.279,3.625,3.65,4.845
T6985,3.263,3.625,3.65,4.868
T6986,3.253,3.625,3.65,4.883
T6987,3.248,3.625,3.65,4.89
T6988,3.248,3.625,3.65,4.89
T6989,3.243,3.625,3.65,4.898
T6990,3.243,3.625,3.65,4.898
T6991,3.258,3.625,3.65,4.875
T6992,3.263,3.625,3.65,4.868
T6993,3.285,3.625,3.65,4.837
T6994,3.29,3.625,3.65,4.829
T6995,3.274,3.625,3.65,4.852
T6996,3.243,3.625,3.65,4.898
T6997,3.248,3.625,3.65,4.89
T6998,3.243,3.625,3.65,4.898
T6999,3.248,3.625,3.65,4.89
T7000,3.237,3.625,3.65,4.906
T7001,3.232,3.625,3.65,4.913
T7002,3.222,3.625,3.65,4.928
T7003,3.217,3.625,3.65,4.936
T7004,3.202,3.625,3.65,4.959
T7005,3.177,3.625,3.65,4.997
T7006,3.157,3.625,3.65,5.028
T7007,3.157,3.625,3.65,5.028
T7008,3.157,3.625,3.65,5.028
T7009,3.157,3.625,3.65,5.028
T7010,3.142,3.625,3.65,5.05
T7011,3.142,3.625,3.65,5.05
T7012,3.152,3.625,3.65,5.035
T7013,3.147,3.625,3.65,5.043
T7014,3.142,3.625,3.65,5.05
T7015,3.128,3.625,3.65,5.073
T7016,3.133,3.625,3.65,5.066
T7017,3.147,3.625,3.65,5.043
T7018,3.177,3.625,3.65,4.997
T7019,3.197,3.625,3.65,4.967
T7020,3.222,3.625,3.65,4.928
T7021,3.248,3.625,3.65,4.89
T7022,3.227,3.625,3.65,4.921
T7023,3.222,3.625,3.65,4.928
T7024,3.217,3.625,3.65,4.936
T7025,3.212,3.625,3.65,4.944
T7026,3.217,3.625,3.65,4.936
T7027,3.222,3.625,3.65,4.928
T7028,3.192,3.625,3.65,4.974
T7029,3.177,3.625,3.65,4.997
T7030,3.172,3.625,3.65,5.005
T7031,3.177,3.625,3.65,4.997
T7032,3.187,3.625,3.65,4.982
T7033,3.192,3.625,3.65,4.974
T7034,3.217,3.625,3.65,4.936
T7035,3.243,3.625,3.65,4.898
T7036,3.279,3.625,3.65,4.845
T7037,3.311,3.625,3.65,4.799
T7038,3.311,3.625,3.65,4.799
T7039,3.317,3.625,3.65,4.791
T7040,3.317,3.625,3.65,4.791
T7041,3.306,3.625,3.65,4.807
T7042,3.306,3.625,3.65,4.807
T7043,3.328,3.625,3.65,4.776
T7044,3.339,3.625,3.65,4.761
T7045,3.344,3.625,3.65,4.753
T7046,3.355,3.625,3.65,4.738
T7047,3.361,3.625,3.65,4.73
T7048,3.366,3.625,3.65,4.723
T7049,3.355,3.625,3.65,4.738
T7050,3.355,3.625,3.65,4.738
T7051,3.361,3.625,3.65,4.73
T7052,3.355,3.625,3.65,4.738
T7053,3.35,3.625,3.65,4.746
T7054,3.35,3.625,3.65,4.746
T7055,3.361,3.625,3.65,4.73
T7056,3.383,3.625,3.65,4.7
T7057,3.4,3.625,3.65,4.677
T7058,3.423,3.625,3.65,4.647
T7059,3.435,3.625,3.65,4.631
T7060,3.44,3.625,3.65,4.624
T7061,3.429,3.625,3.65,4.639
T7062,3.412,3.625,3.65,4.662
T7063,3.394,3.625,3.65,4.685
T7064,3.383,3.625,3.65,4.7
T7065,3.389,3.625,3.65,4.692
T7066,3.417,3.625,3.65,4.654
T7067,3.488,3.625,3.65,4.563
T7068,3.555,3.625,3.65,4.479
T7069,3.58,3.625,3.65,4.448
T7070,3.574,3.625,3.65,4.456
T7071,3.549,3.625,3.65,4.486
T7072,3.53,3.625,3.65,4.509
T7073,3.536,3.625,3.65,4.502
T7074,3.512,3.625,3.65,4.532
T7075,3.482,3.625,3.65,4.57
T7076,3.476,3.625,3.65,4.578
T7077,3.482,3.625,3.65,4.57
T7078,3.47,3.625,3.65,4.586
T7079,3.464,3.625,3.65,4.593
T7080,3.458,3.625,3.65,4.601
T7081,3.458,3.625,3.65,4.601
T7082,3.429,3.625,3.65,4.639
T7083,3.389,3.625,3.65,4.692
T7084,3.35,3.625,3.65,4.746
T7085,3.35,3.625,3.65,4.746
T7086,3.35,3.625,3.65,4.746
T7087,3.366,3.625,3.65,4.723
T7088,3.4,3.625,3.65,4.677
T7089,3.412,3.625,3.65,4.662
T7090,3.464,3.625,3.65,4.593
T7091,3.476,3.625,3.65,4.578
T7092,3.53,3.625,3.65,4.509
T7093,3.536,3.625,3.65,4.502
T7094,3.518,3.625,3.65,4.525
T7095,3.543,3.625,3.65,4.494
T7096,3.53,3.625,3.65,4.509
T7097,3.482,3.625,3.65,4.57
T7098,3.394,3.625,3.65,4.685
T7099,3.394,3.625,3.65,4.685
T7100,3.406,3.625,3.65,4.669
T7101,3.344,3.625,3.65,4.753
T7102,3.306,3.625,3.65,4.807
T7103,3.285,3.625,3.65,4.837
T7104,3.232,3.625,3.65,4.913
T7105,3.222,3.625,3.65,4.928
T7106,3.167,3.625,3.65,5.012
T7107,3.167,3.625,3.65,5.012
T7108,3.222,3.625,3.65,4.928
T7109,3.317,3.625,3.65,4.791
T7110,3.344,3.625,3.65,4.753
T7111,3.361,3.625,3.65,4.73
T7112,3.366,3.625,3.65,4.723
T7113,3.383,3.625,3.65,4.7
T7114,3.377,3.625,3.65,4.707
T7115,3.423,3.625,3.65,4.647
T7116,3.482,3.625,3.65,4.57
T7117,3.506,3.625,3.65,4.54
T7118,3.488,3.625,3.65,4.563
T7119,3.476,3.625,3.65,4.578
T7120,3.452,3.625,3.65,4.608
T7121,3.423,3.625,3.65,4.647
T7122,3.4,3.625,3.65,4.677
T7123,3.377,3.625,3.65,4.707
T7124,3.377,3.625,3.65,4.707
T7125,3.361,3.625,3.65,4.73
T7126,3.35,3.625,3.65,4.746
T7127,3.339,3.625,3.65,4.761
T7128,3.339,3.564,3.65,4.761
T7129,3.333,3.564,3.65,4.768
T7130,3.339,3.564,3.65,4.761
T7131,3.35,3.564,3.65,4.746
T7132,3.361,3.564,3.65,4.73
T7133,3.361,3.564,3.65,4.73
T7134,3.355,3.564,3.65,4.738
T7135,3.366,3.564,3.65,4.723
T7136,3.372,3.564,3.65,4.715
T7137,3.372,3.564,3.65,4.715
T7138,3.372,3.564,3.65,4.715
T7139,3.394,3.564,3.65,4.685
T7140,3.389,3.564,3.65,4.692
T7141,3.394,3.564,3.65,4.685
T7142,3.389,3.564,3.65,4.692
T7143,3.383,3.564,3.65,4.7
T7144,3.377,3.564,3.65,4.707
T7145,3.361,3.564,3.65,4.73
T7146,3.35,3.564,3.65,4.746
T7147,3.339,3.564,3.65,4.761
T7148,3.333,3.564,3.65,4.768
T7149,3.317,3.564,3.65,4.791
T7150,3.317,3.564,3.65,4.791
T7151,3.306,3.564,3.65,4.807
T7152,3.301,3.564,3.65,4.814
T7153,3.295,3.564,3.65,4.822
T7154,3.29,3.564,3.65,4.829
T7155,3.29,3.564,3.65,4.829
T7156,3.29,3.564,3.65,4.829
T7157,3.279,3.564,3.65,4.845
T7158,3.274,3.564,3.65,4.852
T7159,3.274,3.564,3.65,4.852
T7160,3.279,3.564,3.65,4.845
T7161,3.274,3.564,3.65,4.852
T7162,3.274,3.564,3.65,4.852
T7163,3.279,3.564,3.65,4.845
T7164,3.285,3.564,3.65,4.837
T7165,3.29,3.564,3.65,4.829
T7166,3.285,3.564,3.65,4.837
T7167,3.269,3.564,3.65,4.86
T7168,3.263,3.564,3.65,4.868
T7169,3.258,3.564,3.65,4.875
T7170,3.253,3.564,3.65,4.883
T7171,3.253,3.564,3.65,4.883
T7172,3.243,3.564,3.65,4.898
T7173,3.243,3.564,3.65,4.898
T7174,3.237,3.564,3.65,4.906
T7175,3.217,3.54,3.613,4.906
T7176,3.212,3.54,3.613,4.913
T7177,3.202,3.54,3.613,4.928
T7178,3.192,3.54,3.613,4.944
T7179,3.187,3.54,3.613,4.951
T7180,3.177,3.54,3.613,4.967
T7181,3.177,3.54,3.613,4.967
T7182,3.177,3.54,3.613,4.967
T7183,3.177,3.54,3.613,4.967
T7184,3.187,3.54,3.613,4.951
T7185,3.197,3.54,3.613,4.936
T7186,3.207,3.54,3.613,4.921
T7187,3.222,3.54,3.613,4.898
T7188,3.227,3.54,3.613,4.89
T7189,3.222,3.54,3.613,4.898
T7190,3.227,3.54,3.613,4.89
T7191,3.217,3.54,3.613,4.906
T7192,3.212,3.54,3.613,4.913
T7193,3.192,3.54,3.613,4.944
T7194,3.177,3.54,3.613,4.967
T7195,3.167,3.54,3.613,4.982
T7196,3.157,3.54,3.613,4.997
T7197,3.162,3.54,3.613,4.989
T7198,3.157,3.54,3.613,4.997
T7199,3.157,3.54,3.613,4.997
T7200,3.157,3.54,3.613,4.997
T7201,3.157,3.54,3.613,4.997
T7202,3.157,3.54,3.613,4.997
T7203,3.157,3.54,3.613,4.997
T7204,3.152,3.54,3.613,5.005
T7205,3.147,3.54,3.613,5.012
T7206,3.147,3.54,3.613,5.012
T7207,3.143,3.54,3.613,5.02
T7208,3.152,3.54,3.613,5.005
T7209,3.172,3.54,3.613,4.974
T7210,3.192,3.54,3.613,4.944
T7211,3.207,3.54,3.613,4.921
T7212,3.222,3.54,3.613,4.898
T7213,3.238,3.54,3.613,4.875
T7214,3.227,3.54,3.613,4.89
T7215,3.233,3.54,3.613,4.883
T7216,3.238,3.54,3.613,4.875
T7217,3.243,3.54,3.613,4.868
T7218,3.243,3.54,3.613,4.868
T7219,3.248,3.54,3.613,4.86
T7220,3.248,3.54,3.613,4.86
T7221,3.253,3.54,3.613,4.852
T7222,3.264,3.54,3.613,4.837
T7223,3.264,3.54,3.613,4.837
T7224,3.269,3.54,3.613,4.829
T7225,3.274,3.54,3.613,4.822
T7226,3.274,3.54,3.613,4.822
T7227,3.279,3.54,3.613,4.814
T7228,3.301,3.54,3.613,4.784
T7229,3.312,3.54,3.613,4.768
T7230,3.279,3.54,3.613,4.814
T7231,3.29,3.54,3.613,4.799
T7232,3.312,3.54,3.613,4.768
T7233,3.328,3.54,3.613,4.746
T7234,3.339,3.54,3.613,4.73
T7235,3.355,3.54,3.613,4.707
T7236,3.361,3.54,3.613,4.7
T7237,3.406,3.54,3.613,4.639
T7238,3.476,3.54,3.613,4.547
T7239,3.488,3.54,3.613,4.532
T7240,3.512,3.54,3.613,4.502
T7241,3.464,3.54,3.613,4.563
T7242,3.464,3.54,3.613,4.563
T7243,3.429,3.54,3.613,4.608
T7244,3.429,3.54,3.613,4.608
T7245,3.44,3.54,3.613,4.593
T7246,3.446,3.54,3.613,4.586
T7247,3.452,3.54,3.613,4.578
T7248,3.417,3.54,3.613,4.624
T7249,3.412,3.54,3.613,4.631
T7250,3.389,3.54,3.613,4.662
T7251,3.383,3.54,3.613,4.669
T7252,3.389,3.54,3.613,4.662
T7253,3.394,3.54,3.613,4.654
T7254,3.406,3.54,3.613,4.639
T7255,3.417,3.54,3.613,4.624
T7256,3.429,3.54,3.613,4.608
T7257,3.44,3.54,3.613,4.593
T7258,3.452,3.54,3.613,4.578
T7259,3.482,3.54,3.613,4.54
T7260,3.53,3.54,3.613,4.479
T7261,3.555,3.54,3.613,4.448
T7262,3.567,3.54,3.613,4.433
T7263,3.561,3.54,3.613,4.441
T7264,3.494,3.54,3.613,4.525
T7265,3.44,3.54,3.613,4.593
T7266,3.435,3.54,3.613,4.601
T7267,3.429,3.54,3.613,4.608
T7268,3.417,3.54,3.613,4.624
T7269,3.429,3.54,3.613,4.608
T7270,3.429,3.54,3.613,4.608
T7271,3.406,3.54,3.613,4.639
T7272,3.394,3.54,3.613,4.654
T7273,3.372,3.54,3.613,4.685
T7274,3.372,3.54,3.613,4.685
T7275,3.378,3.54,3.613,4.677
T7276,3.361,3.54,3.613,4.7
T7277,3.372,3.54,3.613,4.685
T7278,3.372,3.54,3.613,4.685
T7279,3.372,3.54,3.613,4.685
T7280,3.361,3.54,3.613,4.7
T7281,3.361,3.54,3.613,4.7
T7282,3.366,3.54,3.613,4.692
T7283,3.372,3.54,3.613,4.685
T7284,3.361,3.54,3.613,4.7
T7285,3.333,3.54,3.613,4.738
T7286,3.322,3.54,3.613,4.753
T7287,3.269,3.54,3.613,4.829
T7288,3.197,3.54,3.613,4.936
T7289,3.177,3.54,3.613,4.967
T7290,3.167,3.54,3.613,4.982
T7291,3.167,3.54,3.613,4.982
T7292,3.167,3.54,3.613,4.982
T7293,3.167,3.54,3.613,4.982
T7294,3.167,3.54,3.613,4.982
T7295,3.143,3.54,3.613,5.02
T7296,3.114,3.54,3.613,5.066
T7297,3.09,3.54,3.613,5.104
T7298,3.071,3.54,3.613,5.134
T7299,3.071,3.54,3.613,5.134
T7300,3.053,3.54,3.613,5.165
T7301,3.044,3.54,3.613,5.18
T7302,3.026,3.54,3.613,5.21
T7303,3.008,3.54,3.613,5.241
T7304,2.994,3.54,3.613,5.264
T7305,3.053,3.54,3.613,5.165
T7306,3.114,3.54,3.613,5.066
T7307,3.167,3.54,3.613,4.982
T7308,3.187,3.54,3.613,4.951
T7309,3.182,3.54,3.613,4.959
T7310,3.197,3.54,3.613,4.936
T7311,3.202,3.54,3.613,4.928
T7312,3.217,3.54,3.613,4.906
T7313,3.233,3.54,3.613,4.883
T7314,3.221,3.515,3.574,4.868
T7315,3.226,3.459,3.574,4.86
T7316,3.273,3.459,3.574,4.791
T7317,3.299,3.459,3.574,4.753
T7318,3.326,3.459,3.574,4.715
T7319,3.343,3.459,3.574,4.692
T7320,3.354,3.459,3.574,4.677
T7321,3.365,3.459,3.574,4.662
T7322,3.359,3.459,3.574,4.669
T7323,3.354,3.459,3.574,4.677
T7324,3.354,3.459,3.574,4.677
T7325,3.359,3.459,3.574,4.669
T7326,3.354,3.459,3.574,4.677
T7327,3.359,3.459,3.574,4.669
T7328,3.359,3.459,3.574,4.669
T7329,3.37,3.459,3.574,4.654
T7330,3.387,3.459,3.574,4.631
T7331,3.393,3.459,3.574,4.624
T7332,3.393,3.459,3.574,4.624
T7333,3.387,3.459,3.574,4.631
T7334,3.393,3.459,3.574,4.624
T7335,3.398,3.459,3.574,4.616
T7336,3.416,3.459,3.574,4.593
T7337,3.421,3.459,3.574,4.586
T7338,3.439,3.459,3.574,4.563
T7339,3.416,3.459,3.574,4.593
T7340,3.398,3.459,3.574,4.616
T7341,3.393,3.459,3.574,4.624
T7342,3.381,3.459,3.574,4.639
T7343,3.37,3.459,3.574,4.654
T7344,3.37,3.459,3.574,4.654
T7345,3.365,3.459,3.574,4.662
T7346,3.376,3.459,3.574,4.647
T7347,3.37,3.459,3.574,4.654
T7348,3.365,3.459,3.574,4.662
T7349,3.359,3.459,3.574,4.669
T7350,3.348,3.459,3.574,4.685
T7351,3.354,3.459,3.574,4.677
T7352,3.354,3.459,3.574,4.677
T7353,3.354,3.459,3.574,4.677
T7354,3.37,3.459,3.574,4.654
T7355,3.404,3.459,3.574,4.608
T7356,3.416,3.459,3.574,4.593
T7357,3.41,3.459,3.574,4.601
T7358,3.404,3.459,3.574,4.608
T7359,3.393,3.459,3.574,4.624
T7360,3.365,3.459,3.574,4.662
T7361,3.365,3.459,3.574,4.662
T7362,3.365,3.459,3.574,4.662
T7363,3.37,3.459,3.574,4.654
T7364,3.359,3.459,3.574,4.669
T7365,3.359,3.459,3.574,4.669
T7366,3.348,3.459,3.574,4.685
T7367,3.343,3.459,3.574,4.692
T7368,3.337,3.459,3.574,4.7
T7369,3.283,3.459,3.574,4.776
T7370,3.247,3.459,3.574,4.829
T7371,3.236,3.459,3.574,4.845
T7372,3.201,3.459,3.574,4.898
T7373,3.206,3.459,3.574,4.89
T7374,3.231,3.459,3.574,4.852
T7375,3.241,3.459,3.574,4.837
T7376,3.257,3.459,3.574,4.814
T7377,3.278,3.459,3.574,4.784
T7378,3.273,3.459,3.574,4.791
T7379,3.278,3.459,3.574,4.784
T7380,3.283,3.459,3.574,4.776
T7381,3.289,3.459,3.574,4.768
T7382,3.305,3.459,3.574,4.746
T7383,3.305,3.459,3.574,4.746
T7384,3.305,3.459,3.574,4.746
T7385,3.315,3.459,3.574,4.73
T7386,3.326,3.459,3.574,4.715
T7387,3.332,3.459,3.574,4.707
T7388,3.321,3.459,3.574,4.723
T7389,3.321,3.459,3.574,4.723
T7390,3.326,3.459,3.574,4.715
T7391,3.321,3.459,3.574,4.723
T7392,3.315,3.459,3.574,4.73
T7393,3.315,3.459,3.574,4.73
T7394,3.299,3.459,3.574,4.753
T7395,3.31,3.459,3.574,4.738
T7396,3.31,3.459,3.574,4.738
T7397,3.31,3.459,3.574,4.738
T7398,3.31,3.459,3.574,4.738
T7399,3.305,3.459,3.574,4.746
T7400,3.299,3.459,3.574,4.753
T7401,3.278,3.459,3.574,4.784
T7402,3.267,3.459,3.574,4.799
T7403,3.283,3.459,3.574,4.776
T7404,3.31,3.459,3.574,4.738
T7405,3.332,3.459,3.574,4.707
T7406,3.337,3.459,3.574,4.7
T7407,3.337,3.459,3.574,4.7
T7408,3.332,3.459,3.574,4.707
T7409,3.321,3.459,3.574,4.723
T7410,3.326,3.459,3.574,4.715
T7411,3.332,3.459,3.574,4.707
T7412,3.321,3.459,3.574,4.723
T7413,3.321,3.459,3.574,4.723
T7414,3.321,3.459,3.574,4.723
T7415,3.315,3.459,3.574,4.73
T7416,3.305,3.459,3.574,4.746
T7417,3.31,3.459,3.574,4.738
T7418,3.294,3.459,3.574,4.761
T7419,3.294,3.459,3.574,4.761
T7420,3.294,3.459,3.574,4.761
T7421,3.294,3.459,3.574,4.761
T7422,3.294,3.459,3.574,4.761
T7423,3.294,3.459,3.574,4.761
T7424,3.326,3.459,3.574,4.715
T7425,3.343,3.459,3.574,4.692
T7426,3.37,3.459,3.574,4.654
T7427,3.398,3.459,3.574,4.616
T7428,3.421,3.459,3.574,4.586
T7429,3.439,3.459,3.574,4.563
T7430,3.421,3.459,3.574,4.586
T7431,3.416,3.459,3.574,4.593
T7432,3.381,3.459,3.574,4.639
T7433,3.343,3.459,3.574,4.692
T7434,3.343,3.459,3.574,4.692
T7435,3.343,3.459,3.574,4.692
T7436,3.337,3.459,3.574,4.7
T7437,3.326,3.459,3.574,4.715
T7438,3.321,3.459,3.574,4.723
T7439,3.332,3.459,3.574,4.707
