T,value
T0849,72.0398826348874
T0850,72.0398826348874
T0851,72.0398826348874
T0852,72.0398826348874
T0853,72.0398826348874
T0854,72.0398826348874
T0855,72.0398826348874
T0856,72.0398826348874
T0857,72.0398826348874
T0858,72.0398826348874
T0859,72.0398826348874
T0860,72.0398826348874
T0861,72.0398826348874
T0862,72.0398826348874
T0863,72.0398826348874
T0864,72.0398826348874
T0865,72.0398826348874
T0866,72.0398826348874
T0867,72.0398826348874
T0868,72.0398826348874
T0869,72.0398826348874
T0870,72.0398826348874
T0871,72.0398826348874
T0872,72.0398826348874
T0873,72.0398826348874
T0874,72.0398826348874
T0875,72.0398826348874
T0876,72.0398826348874
T0877,72.0398826348874
T0878,72.0398826348874
T0879,72.0398826348874
T0880,72.0398826348874
T0881,72.0398826348874
T0882,72.0398826348874
T0883,72.0398826348874
T0884,72.0398826348874
T0885,72.0398826348874
T0886,72.0398826348874
T0887,72.0398826348874
T0888,72.0398826348874
T0889,72.0398826348874
T0890,72.0398826348874
T0891,72.0398826348874
T0892,72.0398826348874
T0893,72.0398826348874
T0894,72.0398826348874
T0895,72.0398826348874
T0896,72.0398826348874
T0897,72.0398826348874
T0898,72.0398826348874
T0899,72.0398826348874
T0900,72.0398826348874
T0901,72.0398826348874
T0902,72.0398826348874
T0903,72.0398826348874
T0904,72.0398826348874
T0905,72.0398826348874
T0906,72.0398826348874
T0907,72.0398826348874
T0908,72.0398826348874
T0909,72.0398826348874
T0910,72.0398826348874
T0911,72.0398826348874
T0912,72.0398826348874
T0913,72.0398826348874
T0914,72.0398826348874
T0915,72.0398826348874
T0916,72.0398826348874
T0917,72.0398826348874
T0918,72.0398826348874
T0919,72.0398826348874
T0920,72.0398826348874
T0921,72.0398826348874
T0922,72.0398826348874
T0923,72.0398826348874
T0924,72.0398826348874
T0925,72.0398826348874
T0926,72.0398826348874
T0927,72.0398826348874
T0928,72.0398826348874
T0929,72.0398826348874
T0930,72.0398826348874
T0931,72.0398826348874
T0932,72.0398826348874
T0933,72.0398826348874
T0934,72.0398826348874
T0935,72.0398826348874
T0936,72.0398826348874
T0937,72.0398826348874
T0938,72.0398826348874
T0939,72.0398826348874
T0940,72.0398826348874
T0941,72.0398826348874
T0942,72.0398826348874
T0943,72.0398826348874
T0944,72.0398826348874
T0945,72.0398826348874
T0946,72.0398826348874
T0947,72.0398826348874
T0948,72.0398826348874
T0949,72.0398826348874
T0950,72.0398826348874
T0951,72.0398826348874
T0952,72.0398826348874
T0953,72.0398826348874
T0954,72.0398826348874
T0955,72.0398826348874
T0956,72.0398826348874
T0957,72.0398826348874
T0958,72.0398826348874
T0959,72.0398826348874
T0960,72.0398826348874
T0961,72.0398826348874
T0962,72.0398826348874
T0963,72.0398826348874
T0964,72.0398826348874
T0965,72.0398826348874
T0966,72.0398826348874
T0967,72.0398826348874
T0968,72.0398826348874
T0969,72.0398826348874
T0970,72.0398826348874
T0971,72.0398826348874
T0972,72.0398826348874
T0973,72.0398826348874
T0974,72.0398826348874
T0975,72.0398826348874
T0976,72.0398826348874
T0977,72.0398826348874
T0978,72.0398826348874
T0979,72.0398826348874
T0980,72.0398826348874
T0981,72.0398826348874
T0982,72.0398826348874
T0983,72.0398826348874
T0984,72.0398826348874
T0985,72.0398826348874
T0986,72.0398826348874
T0987,72.0398826348874
T0988,72.0398826348874
T0989,72.0398826348874
T0990,72.0398826348874
T0991,72.0398826348874
T0992,72.0398826348874
T0993,72.0398826348874
T0994,72.0398826348874
T0995,72.0398826348874
T0996,72.0398826348874
T0997,72.0398826348874
T0998,72.0398826348874
T0999,72.0398826348874
T1000,72.0398826348874
T1001,72.0398826348874
T1002,72.0398826348874
T1003,72.0398826348874
T1004,72.0398826348874
T1005,72.0398826348874
T1006,72.0398826348874
T1007,72.0398826348874
T1008,72.0398826348874
T1009,72.0398826348874
T1010,72.0398826348874
T1011,72.0398826348874
T1012,72.0398826348874
T1013,72.0398826348874
T1014,72.0398826348874
T1015,72.0398826348874
T1016,72.0398826348874
T1017,72.0398826348874
T1018,72.0398826348874
T1019,72.0398826348874
T1020,72.0398826348874
T1021,72.0398826348874
T1022,72.0398826348874
T1023,72.0398826348874
T1024,72.0398826348874
T1025,72.0398826348874
T1026,72.0398826348874
T1027,72.0398826348874
T1028,72.0398826348874
T1029,72.0398826348874
T1030,72.0398826348874
T1031,72.0398826348874
T1032,72.0398826348874
T1033,72.0398826348874
T1034,72.0398826348874
T1035,72.0398826348874
T1036,72.0398826348874
T1037,72.0398826348874
T1038,72.0398826348874
T1039,72.0398826348874
T1040,72.0398826348874
T1041,72.0398826348874
T1042,72.0398826348874
T1043,72.0398826348874
T1044,72.0398826348874
T1045,72.0398826348874
T1046,72.0398826348874
T1047,72.0398826348874
T1048,72.0398826348874
