timestep,HOB_EL,HP_AMBIENT,HP_PROCESS,ELECTRIC_CHILLER,FREE_COOLING,HP_RECOVERY
T4496,20.39,23.5,23.5,23.5,23.5,23.5
T4497,20.39,23.5,23.5,23.5,23.5,23.5
T4498,20.39,23.5,23.5,23.5,23.5,23.5
T4499,20.39,23.5,23.5,23.5,23.5,23.5
T4500,20.39,23.5,23.5,23.5,23.5,23.5
T4501,19.24,19.9,19.9,19.9,19.9,19.9
T4502,19.24,19.9,19.9,19.9,19.9,19.9
T4503,19.24,19.9,19.9,19.9,19.9,19.9
T4504,19.24,19.9,19.9,19.9,19.9,19.9
T4505,19.24,19.9,19.9,19.9,19.9,19.9
T4506,19.24,19.9,19.9,19.9,19.9,19.9
T4507,20.39,23.5,23.5,23.5,23.5,23.5
T4508,20.39,23.5,23.5,23.5,23.5,23.5
T4509,20.39,23.5,23.5,23.5,23.5,23.5
T4510,20.39,23.5,23.5,23.5,23.5,23.5
T4511,20.39,23.5,23.5,23.5,23.5,23.5
T4512,20.39,23.5,23.5,23.5,23.5,23.5
T4513,20.39,23.5,23.5,23.5,23.5,23.5
T4514,20.39,23.5,23.5,23.5,23.5,23.5
T4515,20.39,23.5,23.5,23.5,23.5,23.5
T4516,20.39,23.5,23.5,23.5,23.5,23.5
T4517,20.39,23.5,23.5,23.5,23.5,23.5
T4518,20.39,23.5,23.5,23.5,23.5,23.5
T4519,20.39,23.5,23.5,23.5,23.5,23.5
T4520,20.39,23.5,23.5,23.5,23.5,23.5
T4521,20.39,23.5,23.5,23.5,23.5,23.5
T4522,20.39,23.5,23.5,23.5,23.5,23.5
T4523,20.39,23.5,23.5,23.5,23.5,23.5
T4524,20.39,23.5,23.5,23.5,23.5,23.5
T4525,19.24,19.9,19.9,19.9,19.9,19.9
T4526,19.24,19.9,19.9,19.9,19.9,19.9
T4527,19.24,19.9,19.9,19.9,19.9,19.9
T4528,19.24,19.9,19.9,19.9,19.9,19.9
T4529,19.24,19.9,19.9,19.9,19.9,19.9
T4530,19.24,19.9,19.9,19.9,19.9,19.9
T4531,20.39,23.5,23.5,23.5,23.5,23.5
T4532,20.39,23.5,23.5,23.5,23.5,23.5
T4533,20.39,23.5,23.5,23.5,23.5,23.5
T4534,20.39,23.5,23.5,23.5,23.5,23.5
T4535,20.39,23.5,23.5,23.5,23.5,23.5
T4536,20.39,23.5,23.5,23.5,23.5,23.5
T4537,20.39,23.5,23.5,23.5,23.5,23.5
T4538,20.39,23.5,23.5,23.5,23.5,23.5
T4539,20.39,23.5,23.5,23.5,23.5,23.5
T4540,20.39,23.5,23.5,23.5,23.5,23.5
T4541,20.39,23.5,23.5,23.5,23.5,23.5
T4542,20.39,23.5,23.5,23.5,23.5,23.5
T4543,20.39,23.5,23.5,23.5,23.5,23.5
T4544,20.39,23.5,23.5,23.5,23.5,23.5
T4545,20.39,23.5,23.5,23.5,23.5,23.5
T4546,20.39,23.5,23.5,23.5,23.5,23.5
T4547,20.39,23.5,23.5,23.5,23.5,23.5
T4548,20.39,23.5,23.5,23.5,23.5,23.5
T4549,19.24,19.9,19.9,19.9,19.9,19.9
T4550,19.24,19.9,19.9,19.9,19.9,19.9
T4551,19.24,19.9,19.9,19.9,19.9,19.9
T4552,19.24,19.9,19.9,19.9,19.9,19.9
T4553,19.24,19.9,19.9,19.9,19.9,19.9
T4554,19.24,19.9,19.9,19.9,19.9,19.9
T4555,20.39,23.5,23.5,23.5,23.5,23.5
T4556,20.39,23.5,23.5,23.5,23.5,23.5
T4557,20.39,23.5,23.5,23.5,23.5,23.5
T4558,20.39,23.5,23.5,23.5,23.5,23.5
T4559,20.39,23.5,23.5,23.5,23.5,23.5
T4560,20.39,23.5,23.5,23.5,23.5,23.5
T4561,20.39,23.5,23.5,23.5,23.5,23.5
T4562,20.39,23.5,23.5,23.5,23.5,23.5
T4563,20.39,23.5,23.5,23.5,23.5,23.5
T4564,20.39,23.5,23.5,23.5,23.5,23.5
T4565,20.39,23.5,23.5,23.5,23.5,23.5
T4566,20.39,23.5,23.5,23.5,23.5,23.5
T4567,20.39,23.5,23.5,23.5,23.5,23.5
T4568,20.39,23.5,23.5,23.5,23.5,23.5
T4569,20.39,23.5,23.5,23.5,23.5,23.5
T4570,20.39,23.5,23.5,23.5,23.5,23.5
T4571,20.39,23.5,23.5,23.5,23.5,23.5
T4572,20.39,23.5,23.5,23.5,23.5,23.5
T4573,19.24,19.9,19.9,19.9,19.9,19.9
T4574,19.24,19.9,19.9,19.9,19.9,19.9
T4575,19.24,19.9,19.9,19.9,19.9,19.9
T4576,19.24,19.9,19.9,19.9,19.9,19.9
T4577,19.24,19.9,19.9,19.9,19.9,19.9
T4578,19.24,19.9,19.9,19.9,19.9,19.9
T4579,20.39,23.5,23.5,23.5,23.5,23.5
T4580,20.39,23.5,23.5,23.5,23.5,23.5
T4581,20.39,23.5,23.5,23.5,23.5,23.5
T4582,20.39,23.5,23.5,23.5,23.5,23.5
T4583,20.39,23.5,23.5,23.5,23.5,23.5
T4584,20.39,23.5,23.5,23.5,23.5,23.5
T4585,20.39,23.5,23.5,23.5,23.5,23.5
T4586,20.39,23.5,23.5,23.5,23.5,23.5
T4587,20.39,23.5,23.5,23.5,23.5,23.5
T4588,20.39,23.5,23.5,23.5,23.5,23.5
T4589,20.39,23.5,23.5,23.5,23.5,23.5
T4590,20.39,23.5,23.5,23.5,23.5,23.5
T4591,20.39,23.5,23.5,23.5,23.5,23.5
T4592,20.39,23.5,23.5,23.5,23.5,23.5
T4593,20.39,23.5,23.5,23.5,23.5,23.5
T4594,20.39,23.5,23.5,23.5,23.5,23.5
T4595,20.39,23.5,23.5,23.5,23.5,23.5
T4596,20.39,23.5,23.5,23.5,23.5,23.5
T4597,19.24,19.9,19.9,19.9,19.9,19.9
T4598,19.24,19.9,19.9,19.9,19.9,19.9
T4599,19.24,19.9,19.9,19.9,19.9,19.9
T4600,19.24,19.9,19.9,19.9,19.9,19.9
T4601,19.24,19.9,19.9,19.9,19.9,19.9
T4602,19.24,19.9,19.9,19.9,19.9,19.9
T4603,20.39,23.5,23.5,23.5,23.5,23.5
T4604,20.39,23.5,23.5,23.5,23.5,23.5
T4605,20.39,23.5,23.5,23.5,23.5,23.5
T4606,20.39,23.5,23.5,23.5,23.5,23.5
T4607,20.39,23.5,23.5,23.5,23.5,23.5
T4608,20.39,23.5,23.5,23.5,23.5,23.5
T4609,20.39,23.5,23.5,23.5,23.5,23.5
T4610,20.39,23.5,23.5,23.5,23.5,23.5
T4611,20.39,23.5,23.5,23.5,23.5,23.5
T4612,20.39,23.5,23.5,23.5,23.5,23.5
T4613,20.39,23.5,23.5,23.5,23.5,23.5
T4614,20.39,23.5,23.5,23.5,23.5,23.5
T4615,20.39,23.5,23.5,23.5,23.5,23.5
T4616,20.39,23.5,23.5,23.5,23.5,23.5
T4617,20.39,23.5,23.5,23.5,23.5,23.5
T4618,20.39,23.5,23.5,23.5,23.5,23.5
T4619,20.39,23.5,23.5,23.5,23.5,23.5
T4620,20.39,23.5,23.5,23.5,23.5,23.5
T4621,19.24,19.9,19.9,19.9,19.9,19.9
T4622,19.24,19.9,19.9,19.9,19.9,19.9
T4623,19.24,19.9,19.9,19.9,19.9,19.9
T4624,19.24,19.9,19.9,19.9,19.9,19.9
T4625,19.24,19.9,19.9,19.9,19.9,19.9
T4626,19.24,19.9,19.9,19.9,19.9,19.9
T4627,20.39,23.5,23.5,23.5,23.5,23.5
T4628,20.39,23.5,23.5,23.5,23.5,23.5
T4629,20.39,23.5,23.5,23.5,23.5,23.5
T4630,20.39,23.5,23.5,23.5,23.5,23.5
T4631,20.39,23.5,23.5,23.5,23.5,23.5
T4632,20.39,23.5,23.5,23.5,23.5,23.5
T4633,20.39,23.5,23.5,23.5,23.5,23.5
T4634,20.39,23.5,23.5,23.5,23.5,23.5
T4635,20.39,23.5,23.5,23.5,23.5,23.5
T4636,20.39,23.5,23.5,23.5,23.5,23.5
T4637,20.39,23.5,23.5,23.5,23.5,23.5
T4638,20.39,23.5,23.5,23.5,23.5,23.5
T4639,20.39,23.5,23.5,23.5,23.5,23.5
T4640,20.39,23.5,23.5,23.5,23.5,23.5
T4641,20.39,23.5,23.5,23.5,23.5,23.5
T4642,20.39,23.5,23.5,23.5,23.5,23.5
T4643,20.39,23.5,23.5,23.5,23.5,23.5
T4644,20.39,23.5,23.5,23.5,23.5,23.5
T4645,19.24,19.9,19.9,19.9,19.9,19.9
T4646,19.24,19.9,19.9,19.9,19.9,19.9
T4647,19.24,19.9,19.9,19.9,19.9,19.9
T4648,19.24,19.9,19.9,19.9,19.9,19.9
T4649,19.24,19.9,19.9,19.9,19.9,19.9
T4650,19.24,19.9,19.9,19.9,19.9,19.9
T4651,20.39,23.5,23.5,23.5,23.5,23.5
T4652,20.39,23.5,23.5,23.5,23.5,23.5
T4653,20.39,23.5,23.5,23.5,23.5,23.5
T4654,20.39,23.5,23.5,23.5,23.5,23.5
T4655,20.39,23.5,23.5,23.5,23.5,23.5
T4656,20.39,23.5,23.5,23.5,23.5,23.5
T4657,20.39,23.5,23.5,23.5,23.5,23.5
T4658,20.39,23.5,23.5,23.5,23.5,23.5
T4659,20.39,23.5,23.5,23.5,23.5,23.5
T4660,20.39,23.5,23.5,23.5,23.5,23.5
T4661,20.39,23.5,23.5,23.5,23.5,23.5
T4662,20.39,23.5,23.5,23.5,23.5,23.5
T4663,20.39,23.5,23.5,23.5,23.5,23.5
T4664,20.39,23.5,23.5,23.5,23.5,23.5
T4665,20.39,23.5,23.5,23.5,23.5,23.5
T4666,20.39,23.5,23.5,23.5,23.5,23.5
T4667,20.39,23.5,23.5,23.5,23.5,23.5
T4668,20.39,23.5,23.5,23.5,23.5,23.5
T4669,19.24,19.9,19.9,19.9,19.9,19.9
T4670,19.24,19.9,19.9,19.9,19.9,19.9
T4671,19.24,19.9,19.9,19.9,19.9,19.9
T4672,19.24,19.9,19.9,19.9,19.9,19.9
T4673,19.24,19.9,19.9,19.9,19.9,19.9
T4674,19.24,19.9,19.9,19.9,19.9,19.9
T4675,20.39,23.5,23.5,23.5,23.5,23.5
T4676,20.39,23.5,23.5,23.5,23.5,23.5
T4677,20.39,23.5,23.5,23.5,23.5,23.5
T4678,20.39,23.5,23.5,23.5,23.5,23.5
T4679,20.39,23.5,23.5,23.5,23.5,23.5
T4680,20.39,23.5,23.5,23.5,23.5,23.5
T4681,20.39,23.5,23.5,23.5,23.5,23.5
T4682,20.39,23.5,23.5,23.5,23.5,23.5
T4683,20.39,23.5,23.5,23.5,23.5,23.5
T4684,20.39,23.5,23.5,23.5,23.5,23.5
T4685,20.39,23.5,23.5,23.5,23.5,23.5
T4686,20.39,23.5,23.5,23.5,23.5,23.5
T4687,20.39,23.5,23.5,23.5,23.5,23.5
T4688,20.39,23.5,23.5,23.5,23.5,23.5
T4689,20.39,23.5,23.5,23.5,23.5,23.5
T4690,20.39,23.5,23.5,23.5,23.5,23.5
T4691,20.39,23.5,23.5,23.5,23.5,23.5
T4692,20.39,23.5,23.5,23.5,23.5,23.5
T4693,19.24,19.9,19.9,19.9,19.9,19.9
T4694,19.24,19.9,19.9,19.9,19.9,19.9
T4695,19.24,19.9,19.9,19.9,19.9,19.9
T4696,19.24,19.9,19.9,19.9,19.9,19.9
T4697,19.24,19.9,19.9,19.9,19.9,19.9
T4698,19.24,19.9,19.9,19.9,19.9,19.9
T4699,20.39,23.5,23.5,23.5,23.5,23.5
T4700,20.39,23.5,23.5,23.5,23.5,23.5
T4701,20.39,23.5,23.5,23.5,23.5,23.5
T4702,20.39,23.5,23.5,23.5,23.5,23.5
T4703,20.39,23.5,23.5,23.5,23.5,23.5
T4704,20.39,23.5,23.5,23.5,23.5,23.5
T4705,20.39,23.5,23.5,23.5,23.5,23.5
T4706,20.39,23.5,23.5,23.5,23.5,23.5
T4707,20.39,23.5,23.5,23.5,23.5,23.5
T4708,20.39,23.5,23.5,23.5,23.5,23.5
T4709,20.39,23.5,23.5,23.5,23.5,23.5
T4710,20.39,23.5,23.5,23.5,23.5,23.5
T4711,20.39,23.5,23.5,23.5,23.5,23.5
T4712,20.39,23.5,23.5,23.5,23.5,23.5
T4713,20.39,23.5,23.5,23.5,23.5,23.5
T4714,20.39,23.5,23.5,23.5,23.5,23.5
T4715,20.39,23.5,23.5,23.5,23.5,23.5
T4716,20.39,23.5,23.5,23.5,23.5,23.5
T4717,19.24,19.9,19.9,19.9,19.9,19.9
T4718,19.24,19.9,19.9,19.9,19.9,19.9
T4719,19.24,19.9,19.9,19.9,19.9,19.9
T4720,19.24,19.9,19.9,19.9,19.9,19.9
T4721,19.24,19.9,19.9,19.9,19.9,19.9
T4722,19.24,19.9,19.9,19.9,19.9,19.9
T4723,20.39,23.5,23.5,23.5,23.5,23.5
T4724,20.39,23.5,23.5,23.5,23.5,23.5
T4725,20.39,23.5,23.5,23.5,23.5,23.5
T4726,20.39,23.5,23.5,23.5,23.5,23.5
T4727,20.39,23.5,23.5,23.5,23.5,23.5
T4728,20.39,23.5,23.5,23.5,23.5,23.5
T4729,20.39,23.5,23.5,23.5,23.5,23.5
T4730,20.39,23.5,23.5,23.5,23.5,23.5
T4731,20.39,23.5,23.5,23.5,23.5,23.5
T4732,20.39,23.5,23.5,23.5,23.5,23.5
T4733,20.39,23.5,23.5,23.5,23.5,23.5
T4734,20.39,23.5,23.5,23.5,23.5,23.5
T4735,20.39,23.5,23.5,23.5,23.5,23.5
T4736,20.39,23.5,23.5,23.5,23.5,23.5
T4737,20.39,23.5,23.5,23.5,23.5,23.5
T4738,20.39,23.5,23.5,23.5,23.5,23.5
T4739,20.39,23.5,23.5,23.5,23.5,23.5
T4740,20.39,23.5,23.5,23.5,23.5,23.5
T4741,19.24,19.9,19.9,19.9,19.9,19.9
T4742,19.24,19.9,19.9,19.9,19.9,19.9
T4743,19.24,19.9,19.9,19.9,19.9,19.9
T4744,19.24,19.9,19.9,19.9,19.9,19.9
T4745,19.24,19.9,19.9,19.9,19.9,19.9
T4746,19.24,19.9,19.9,19.9,19.9,19.9
T4747,20.39,23.5,23.5,23.5,23.5,23.5
T4748,20.39,23.5,23.5,23.5,23.5,23.5
T4749,20.39,23.5,23.5,23.5,23.5,23.5
T4750,20.39,23.5,23.5,23.5,23.5,23.5
T4751,20.39,23.5,23.5,23.5,23.5,23.5
T4752,20.39,23.5,23.5,23.5,23.5,23.5
T4753,20.39,23.5,23.5,23.5,23.5,23.5
T4754,20.39,23.5,23.5,23.5,23.5,23.5
T4755,20.39,23.5,23.5,23.5,23.5,23.5
T4756,20.39,23.5,23.5,23.5,23.5,23.5
T4757,20.39,23.5,23.5,23.5,23.5,23.5
T4758,20.39,23.5,23.5,23.5,23.5,23.5
T4759,20.39,23.5,23.5,23.5,23.5,23.5
T4760,20.39,23.5,23.5,23.5,23.5,23.5
T4761,20.39,23.5,23.5,23.5,23.5,23.5
T4762,20.39,23.5,23.5,23.5,23.5,23.5
T4763,20.39,23.5,23.5,23.5,23.5,23.5
T4764,20.39,23.5,23.5,23.5,23.5,23.5
T4765,19.24,19.9,19.9,19.9,19.9,19.9
T4766,19.24,19.9,19.9,19.9,19.9,19.9
T4767,19.24,19.9,19.9,19.9,19.9,19.9
T4768,19.24,19.9,19.9,19.9,19.9,19.9
T4769,19.24,19.9,19.9,19.9,19.9,19.9
T4770,19.24,19.9,19.9,19.9,19.9,19.9
T4771,20.39,23.5,23.5,23.5,23.5,23.5
T4772,20.39,23.5,23.5,23.5,23.5,23.5
T4773,20.39,23.5,23.5,23.5,23.5,23.5
T4774,20.39,23.5,23.5,23.5,23.5,23.5
T4775,20.39,23.5,23.5,23.5,23.5,23.5
T4776,20.39,23.5,23.5,23.5,23.5,23.5
T4777,20.39,23.5,23.5,23.5,23.5,23.5
T4778,20.39,23.5,23.5,23.5,23.5,23.5
T4779,20.39,23.5,23.5,23.5,23.5,23.5
T4780,20.39,23.5,23.5,23.5,23.5,23.5
T4781,20.39,23.5,23.5,23.5,23.5,23.5
T4782,20.39,23.5,23.5,23.5,23.5,23.5
T4783,20.39,23.5,23.5,23.5,23.5,23.5
T4784,20.39,23.5,23.5,23.5,23.5,23.5
T4785,20.39,23.5,23.5,23.5,23.5,23.5
T4786,20.39,23.5,23.5,23.5,23.5,23.5
T4787,20.39,23.5,23.5,23.5,23.5,23.5
T4788,20.39,23.5,23.5,23.5,23.5,23.5
T4789,19.24,19.9,19.9,19.9,19.9,19.9
T4790,19.24,19.9,19.9,19.9,19.9,19.9
T4791,19.24,19.9,19.9,19.9,19.9,19.9
T4792,19.24,19.9,19.9,19.9,19.9,19.9
T4793,19.24,19.9,19.9,19.9,19.9,19.9
T4794,19.24,19.9,19.9,19.9,19.9,19.9
T4795,20.39,23.5,23.5,23.5,23.5,23.5
T4796,20.39,23.5,23.5,23.5,23.5,23.5
T4797,20.39,23.5,23.5,23.5,23.5,23.5
T4798,20.39,23.5,23.5,23.5,23.5,23.5
T4799,20.39,23.5,23.5,23.5,23.5,23.5
T4800,20.39,23.5,23.5,23.5,23.5,23.5
T4801,20.39,23.5,23.5,23.5,23.5,23.5
T4802,20.39,23.5,23.5,23.5,23.5,23.5
T4803,20.39,23.5,23.5,23.5,23.5,23.5
T4804,20.39,23.5,23.5,23.5,23.5,23.5
T4805,20.39,23.5,23.5,23.5,23.5,23.5
T4806,20.39,23.5,23.5,23.5,23.5,23.5
T4807,20.39,23.5,23.5,23.5,23.5,23.5
T4808,20.39,23.5,23.5,23.5,23.5,23.5
T4809,20.39,23.5,23.5,23.5,23.5,23.5
T4810,20.39,23.5,23.5,23.5,23.5,23.5
T4811,20.39,23.5,23.5,23.5,23.5,23.5
T4812,20.39,23.5,23.5,23.5,23.5,23.5
T4813,19.24,19.9,19.9,19.9,19.9,19.9
T4814,19.24,19.9,19.9,19.9,19.9,19.9
T4815,19.24,19.9,19.9,19.9,19.9,19.9
T4816,19.24,19.9,19.9,19.9,19.9,19.9
T4817,19.24,19.9,19.9,19.9,19.9,19.9
T4818,19.24,19.9,19.9,19.9,19.9,19.9
T4819,20.39,23.5,23.5,23.5,23.5,23.5
T4820,20.39,23.5,23.5,23.5,23.5,23.5
T4821,20.39,23.5,23.5,23.5,23.5,23.5
T4822,20.39,23.5,23.5,23.5,23.5,23.5
T4823,20.39,23.5,23.5,23.5,23.5,23.5
T4824,20.39,23.5,23.5,23.5,23.5,23.5
T4825,20.39,23.5,23.5,23.5,23.5,23.5
T4826,20.39,23.5,23.5,23.5,23.5,23.5
T4827,20.39,23.5,23.5,23.5,23.5,23.5
T4828,20.39,23.5,23.5,23.5,23.5,23.5
T4829,20.39,23.5,23.5,23.5,23.5,23.5
T4830,20.39,23.5,23.5,23.5,23.5,23.5
T4831,20.39,23.5,23.5,23.5,23.5,23.5
T4832,20.39,23.5,23.5,23.5,23.5,23.5
T4833,20.39,23.5,23.5,23.5,23.5,23.5
T4834,20.39,23.5,23.5,23.5,23.5,23.5
T4835,20.39,23.5,23.5,23.5,23.5,23.5
T4836,20.39,23.5,23.5,23.5,23.5,23.5
T4837,19.24,19.9,19.9,19.9,19.9,19.9
T4838,19.24,19.9,19.9,19.9,19.9,19.9
T4839,19.24,19.9,19.9,19.9,19.9,19.9
T4840,19.24,19.9,19.9,19.9,19.9,19.9
T4841,19.24,19.9,19.9,19.9,19.9,19.9
T4842,19.24,19.9,19.9,19.9,19.9,19.9
T4843,20.39,23.5,23.5,23.5,23.5,23.5
T4844,20.39,23.5,23.5,23.5,23.5,23.5
T4845,20.39,23.5,23.5,23.5,23.5,23.5
T4846,20.39,23.5,23.5,23.5,23.5,23.5
T4847,20.39,23.5,23.5,23.5,23.5,23.5
T4848,20.39,23.5,23.5,23.5,23.5,23.5
T4849,20.39,23.5,23.5,23.5,23.5,23.5
T4850,20.39,23.5,23.5,23.5,23.5,23.5
T4851,20.39,23.5,23.5,23.5,23.5,23.5
T4852,20.39,23.5,23.5,23.5,23.5,23.5
T4853,20.39,23.5,23.5,23.5,23.5,23.5
T4854,20.39,23.5,23.5,23.5,23.5,23.5
T4855,20.39,23.5,23.5,23.5,23.5,23.5
T4856,20.39,23.5,23.5,23.5,23.5,23.5
T4857,20.39,23.5,23.5,23.5,23.5,23.5
T4858,20.39,23.5,23.5,23.5,23.5,23.5
T4859,20.39,23.5,23.5,23.5,23.5,23.5
T4860,20.39,23.5,23.5,23.5,23.5,23.5
T4861,19.24,19.9,19.9,19.9,19.9,19.9
T4862,19.24,19.9,19.9,19.9,19.9,19.9
T4863,19.24,19.9,19.9,19.9,19.9,19.9
T4864,19.24,19.9,19.9,19.9,19.9,19.9
T4865,19.24,19.9,19.9,19.9,19.9,19.9
T4866,19.24,19.9,19.9,19.9,19.9,19.9
T4867,20.39,23.5,23.5,23.5,23.5,23.5
T4868,20.39,23.5,23.5,23.5,23.5,23.5
T4869,20.39,23.5,23.5,23.5,23.5,23.5
T4870,20.39,23.5,23.5,23.5,23.5,23.5
T4871,20.39,23.5,23.5,23.5,23.5,23.5
T4872,20.39,23.5,23.5,23.5,23.5,23.5
T4873,20.39,23.5,23.5,23.5,23.5,23.5
T4874,20.39,23.5,23.5,23.5,23.5,23.5
T4875,20.39,23.5,23.5,23.5,23.5,23.5
T4876,20.39,23.5,23.5,23.5,23.5,23.5
T4877,20.39,23.5,23.5,23.5,23.5,23.5
T4878,20.39,23.5,23.5,23.5,23.5,23.5
T4879,20.39,23.5,23.5,23.5,23.5,23.5
T4880,20.39,23.5,23.5,23.5,23.5,23.5
T4881,20.39,23.5,23.5,23.5,23.5,23.5
T4882,20.39,23.5,23.5,23.5,23.5,23.5
T4883,20.39,23.5,23.5,23.5,23.5,23.5
T4884,20.39,23.5,23.5,23.5,23.5,23.5
T4885,19.24,19.9,19.9,19.9,19.9,19.9
T4886,19.24,19.9,19.9,19.9,19.9,19.9
T4887,19.24,19.9,19.9,19.9,19.9,19.9
T4888,19.24,19.9,19.9,19.9,19.9,19.9
T4889,19.24,19.9,19.9,19.9,19.9,19.9
T4890,19.24,19.9,19.9,19.9,19.9,19.9
T4891,20.39,23.5,23.5,23.5,23.5,23.5
T4892,20.39,23.5,23.5,23.5,23.5,23.5
T4893,20.39,23.5,23.5,23.5,23.5,23.5
T4894,20.39,23.5,23.5,23.5,23.5,23.5
T4895,20.39,23.5,23.5,23.5,23.5,23.5
T4896,20.39,23.5,23.5,23.5,23.5,23.5
T4897,20.39,23.5,23.5,23.5,23.5,23.5
T4898,20.39,23.5,23.5,23.5,23.5,23.5
T4899,20.39,23.5,23.5,23.5,23.5,23.5
T4900,20.39,23.5,23.5,23.5,23.5,23.5
T4901,20.39,23.5,23.5,23.5,23.5,23.5
T4902,20.39,23.5,23.5,23.5,23.5,23.5
T4903,20.39,23.5,23.5,23.5,23.5,23.5
T4904,20.39,23.5,23.5,23.5,23.5,23.5
T4905,20.39,23.5,23.5,23.5,23.5,23.5
T4906,20.39,23.5,23.5,23.5,23.5,23.5
T4907,20.39,23.5,23.5,23.5,23.5,23.5
T4908,20.39,23.5,23.5,23.5,23.5,23.5
T4909,19.24,19.9,19.9,19.9,19.9,19.9
T4910,19.24,19.9,19.9,19.9,19.9,19.9
T4911,19.24,19.9,19.9,19.9,19.9,19.9
T4912,19.24,19.9,19.9,19.9,19.9,19.9
T4913,19.24,19.9,19.9,19.9,19.9,19.9
T4914,19.24,19.9,19.9,19.9,19.9,19.9
T4915,20.39,23.5,23.5,23.5,23.5,23.5
T4916,20.39,23.5,23.5,23.5,23.5,23.5
T4917,20.39,23.5,23.5,23.5,23.5,23.5
T4918,20.39,23.5,23.5,23.5,23.5,23.5
T4919,20.39,23.5,23.5,23.5,23.5,23.5
T4920,20.39,23.5,23.5,23.5,23.5,23.5
T4921,20.39,23.5,23.5,23.5,23.5,23.5
T4922,20.39,23.5,23.5,23.5,23.5,23.5
T4923,20.39,23.5,23.5,23.5,23.5,23.5
T4924,20.39,23.5,23.5,23.5,23.5,23.5
T4925,20.39,23.5,23.5,23.5,23.5,23.5
T4926,20.39,23.5,23.5,23.5,23.5,23.5
T4927,20.39,23.5,23.5,23.5,23.5,23.5
T4928,20.39,23.5,23.5,23.5,23.5,23.5
T4929,20.39,23.5,23.5,23.5,23.5,23.5
T4930,20.39,23.5,23.5,23.5,23.5,23.5
T4931,20.39,23.5,23.5,23.5,23.5,23.5
T4932,20.39,23.5,23.5,23.5,23.5,23.5
T4933,19.24,19.9,19.9,19.9,19.9,19.9
T4934,19.24,19.9,19.9,19.9,19.9,19.9
T4935,19.24,19.9,19.9,19.9,19.9,19.9
T4936,19.24,19.9,19.9,19.9,19.9,19.9
T4937,19.24,19.9,19.9,19.9,19.9,19.9
T4938,19.24,19.9,19.9,19.9,19.9,19.9
T4939,20.39,23.5,23.5,23.5,23.5,23.5
T4940,20.39,23.5,23.5,23.5,23.5,23.5
T4941,20.39,23.5,23.5,23.5,23.5,23.5
T4942,20.39,23.5,23.5,23.5,23.5,23.5
T4943,20.39,23.5,23.5,23.5,23.5,23.5
T4944,20.39,23.5,23.5,23.5,23.5,23.5
T4945,20.39,23.5,23.5,23.5,23.5,23.5
T4946,20.39,23.5,23.5,23.5,23.5,23.5
T4947,20.39,23.5,23.5,23.5,23.5,23.5
T4948,20.39,23.5,23.5,23.5,23.5,23.5
T4949,20.39,23.5,23.5,23.5,23.5,23.5
T4950,20.39,23.5,23.5,23.5,23.5,23.5
T4951,20.39,23.5,23.5,23.5,23.5,23.5
T4952,20.39,23.5,23.5,23.5,23.5,23.5
T4953,20.39,23.5,23.5,23.5,23.5,23.5
T4954,20.39,23.5,23.5,23.5,23.5,23.5
T4955,20.39,23.5,23.5,23.5,23.5,23.5
T4956,20.39,23.5,23.5,23.5,23.5,23.5
T4957,19.24,19.9,19.9,19.9,19.9,19.9
T4958,19.24,19.9,19.9,19.9,19.9,19.9
T4959,19.24,19.9,19.9,19.9,19.9,19.9
T4960,19.24,19.9,19.9,19.9,19.9,19.9
T4961,19.24,19.9,19.9,19.9,19.9,19.9
T4962,19.24,19.9,19.9,19.9,19.9,19.9
T4963,20.39,23.5,23.5,23.5,23.5,23.5
T4964,20.39,23.5,23.5,23.5,23.5,23.5
T4965,20.39,23.5,23.5,23.5,23.5,23.5
T4966,20.39,23.5,23.5,23.5,23.5,23.5
T4967,20.39,23.5,23.5,23.5,23.5,23.5
T4968,20.39,23.5,23.5,23.5,23.5,23.5
T4969,20.39,23.5,23.5,23.5,23.5,23.5
T4970,20.39,23.5,23.5,23.5,23.5,23.5
T4971,20.39,23.5,23.5,23.5,23.5,23.5
T4972,20.39,23.5,23.5,23.5,23.5,23.5
T4973,20.39,23.5,23.5,23.5,23.5,23.5
T4974,20.39,23.5,23.5,23.5,23.5,23.5
T4975,20.39,23.5,23.5,23.5,23.5,23.5
T4976,20.39,23.5,23.5,23.5,23.5,23.5
T4977,20.39,23.5,23.5,23.5,23.5,23.5
T4978,20.39,23.5,23.5,23.5,23.5,23.5
T4979,20.39,23.5,23.5,23.5,23.5,23.5
T4980,20.39,23.5,23.5,23.5,23.5,23.5
T4981,19.24,19.9,19.9,19.9,19.9,19.9
T4982,19.24,19.9,19.9,19.9,19.9,19.9
T4983,19.24,19.9,19.9,19.9,19.9,19.9
T4984,19.24,19.9,19.9,19.9,19.9,19.9
T4985,19.24,19.9,19.9,19.9,19.9,19.9
T4986,19.24,19.9,19.9,19.9,19.9,19.9
T4987,20.39,23.5,23.5,23.5,23.5,23.5
T4988,20.39,23.5,23.5,23.5,23.5,23.5
T4989,20.39,23.5,23.5,23.5,23.5,23.5
T4990,20.39,23.5,23.5,23.5,23.5,23.5
T4991,20.39,23.5,23.5,23.5,23.5,23.5
T4992,20.39,23.5,23.5,23.5,23.5,23.5
