,AMV1,AMV4,AVV1,AVV2,HCV7,HCV8,SMV1_SMV7,KKV8,ARC,ARGO5,ARGO6,VF5,VF6,HOB_electric,HOB_biogas,HOB_fueloil,HOB_gasoil,HOB_natgas,HOB_pellets,HP_air
T6308,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,52.46401806,68.35,58.795,74.291,79.969,41.44,52.464
T6309,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,49.84919676,68.35,58.795,74.291,79.969,41.44,49.849
T6310,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,42.24968208,68.35,58.795,74.291,79.969,41.44,42.25
T6311,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,43.04177097,68.35,58.795,74.291,79.969,41.44,43.042
T6312,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,41.33318956,68.35,58.795,74.291,79.969,41.44,41.333
T6313,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,41.77593148,68.35,58.795,74.291,79.969,41.44,41.776
T6314,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,39.04770764,68.35,58.795,74.291,79.969,41.44,39.048
T6315,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,33.66271402,68.35,58.795,74.291,79.969,41.44,33.663
T6316,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,45.31713293,68.35,58.795,74.291,79.969,41.44,45.317
T6317,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,60.60196769,68.35,58.795,74.291,79.969,41.44,60.602
T6318,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,80.33760053,68.35,58.795,74.291,79.969,41.44,80.338
T6319,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,92.27575493,68.35,58.795,74.291,79.969,41.44,92.276
T6320,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,79.04119995,68.35,58.795,74.291,79.969,41.44,79.041
T6321,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,63.10265309,68.35,58.795,74.291,79.969,41.44,63.103
T6322,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,56.53561426,68.35,58.795,74.291,79.969,41.44,56.536
T6323,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,52.59987653,68.35,58.795,74.291,79.969,41.44,52.6
T6324,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,49.5784978,68.35,58.795,74.291,79.969,41.44,49.578
T6325,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,51.34558789,68.35,58.795,74.291,79.969,41.44,51.346
T6326,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,54.58262652,68.35,58.795,74.291,79.969,41.44,54.583
T6327,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,64.6000904,68.35,58.795,74.291,79.969,41.44,64.6
T6328,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,73.72338408,68.35,58.795,74.291,79.969,41.44,73.723
T6329,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,99.92461545,68.35,58.795,74.291,79.969,41.44,99.925
T6330,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,208.8071175,68.35,58.795,74.291,79.969,41.44,208.807
T6331,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,107.6995235,68.35,58.795,74.291,79.969,41.44,107.7
T6332,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,69.72198636,68.35,58.795,74.291,79.969,41.44,69.722
T6333,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,58.14695666,68.35,58.795,74.291,79.969,41.44,58.147
T6334,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,52.82764759,68.35,58.795,74.291,79.969,41.44,52.828
T6335,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,42.11145073,68.35,58.795,74.291,79.969,41.44,42.111
T6336,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,36.03537477,68.35,58.795,74.291,79.969,41.44,36.035
T6337,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,35.96970248,68.35,58.795,74.291,79.969,41.44,35.97
T6338,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,37.11465704,68.35,58.795,74.291,79.969,41.44,37.115
T6339,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,34.35687103,68.35,58.795,74.291,79.969,41.44,34.357
T6340,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,42.51026383,68.35,58.795,74.291,79.969,41.44,42.51
T6341,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,59.34951936,68.35,58.795,74.291,79.969,41.44,59.35
T6342,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,79.38184973,68.35,58.795,74.291,79.969,41.44,79.382
T6343,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,79.81473445,68.35,58.795,74.291,79.969,41.44,79.815
T6344,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,68.32267333,68.35,58.795,74.291,79.969,41.44,68.323
T6345,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,59.63461578,68.35,58.795,74.291,79.969,41.44,59.635
T6346,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,54.77729942,68.35,58.795,74.291,79.969,41.44,54.777
T6347,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,51.32810595,68.35,58.795,74.291,79.969,41.44,51.328
T6348,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,49.31088633,68.35,58.795,74.291,79.969,41.44,49.311
T6349,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,41.00002976,68.35,58.795,74.291,79.969,41.44,41
T6350,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,54.7976779,68.35,58.795,74.291,79.969,41.44,54.798
T6351,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,60.28021745,68.35,58.795,74.291,79.969,41.44,60.28
T6352,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,65.25684217,68.35,58.795,74.291,79.969,41.44,65.257
T6353,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,76.27194273,68.35,58.795,74.291,79.969,41.44,76.272
T6354,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,93.8489068,68.35,58.795,74.291,79.969,41.44,93.849
T6355,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,76.47316726,68.35,58.795,74.291,79.969,41.44,76.473
T6356,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,61.69539956,68.35,58.795,74.291,79.969,41.44,61.695
T6357,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,53.61324852,68.35,58.795,74.291,79.969,41.44,53.613
T6358,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,39.35226413,68.35,58.795,74.291,79.969,41.44,39.352
T6359,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,33.61594157,68.35,58.795,74.291,79.969,41.44,33.616
T6360,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,32.31427855,68.35,58.795,74.291,79.969,41.44,32.314
T6361,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,33.16953823,68.35,58.795,74.291,79.969,41.44,33.17
T6362,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,33.15205273,68.35,58.795,74.291,79.969,41.44,33.152
T6363,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,32.8917121,68.35,58.795,74.291,79.969,41.44,32.892
T6364,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,44.90931539,68.35,58.795,74.291,79.969,41.44,44.909
T6365,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,32.74546996,68.35,58.795,74.291,79.969,41.44,32.745
T6366,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,58.55142541,68.35,58.795,74.291,79.969,41.44,58.551
T6367,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,63.74084122,68.35,58.795,74.291,79.969,41.44,63.741
T6368,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,55.4357192,68.35,58.795,74.291,79.969,41.44,55.436
T6369,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,43.49311205,68.35,58.795,74.291,79.969,41.44,43.493
T6370,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,34.39939075,68.35,58.795,74.291,79.969,41.44,34.399
T6371,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,32.58158884,68.35,58.795,74.291,79.969,41.44,32.582
T6372,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,31.01769662,68.35,58.795,74.291,79.969,41.44,31.018
T6373,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,31.07360219,68.35,58.795,74.291,79.969,41.44,31.074
T6374,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,31.24691413,68.35,58.795,74.291,79.969,41.44,31.247
T6375,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,34.16415599,68.35,58.795,74.291,79.969,41.44,34.164
T6376,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,34.69668247,68.35,58.795,74.291,79.969,41.44,34.697
T6377,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,58.82316382,68.35,58.795,74.291,79.969,41.44,58.823
T6378,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,63.92608121,68.35,58.795,74.291,79.969,41.44,63.926
T6379,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,49.91816378,68.35,58.795,74.291,79.969,41.44,49.918
T6380,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,32.36907506,68.35,58.795,74.291,79.969,41.44,32.369
T6381,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,29.28149552,68.35,58.795,74.291,79.969,41.44,29.281
T6382,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,22.7807951,68.35,58.795,74.291,79.969,41.44,22.781
T6383,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,13.22560208,68.35,58.795,74.291,79.969,41.44,13.226
T6384,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,10.69692876,68.35,58.795,74.291,79.969,41.44,10.697
T6385,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,10.41807721,68.35,58.795,74.291,79.969,41.44,10.418
T6386,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,10.83076744,68.35,58.795,74.291,79.969,41.44,10.831
T6387,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,11.59934948,68.35,58.795,74.291,79.969,41.44,11.599
T6388,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,11.37780392,68.35,58.795,74.291,79.969,41.44,11.378
T6389,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,23.22652283,68.35,58.795,74.291,79.969,41.44,23.227
T6390,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,25.18599122,68.35,58.795,74.291,79.969,41.44,25.186
T6391,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,24.71065059,68.35,58.795,74.291,79.969,41.44,24.711
T6392,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,24.18306971,68.35,58.795,74.291,79.969,41.44,24.183
T6393,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,23.48871048,68.35,58.795,74.291,79.969,41.44,23.489
T6394,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,23.16984693,68.35,58.795,74.291,79.969,41.44,23.17
T6395,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,24.24556092,68.35,58.795,74.291,79.969,41.44,24.246
T6396,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,22.1446241,68.35,58.795,74.291,79.969,41.44,22.145
T6397,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,16.69415268,68.35,58.795,74.291,79.969,41.44,16.694
T6398,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,13.95434684,68.35,58.795,74.291,79.969,41.44,13.954
T6399,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,16.28832512,68.35,58.795,74.291,79.969,41.44,16.288
T6400,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,24.03045803,68.35,58.795,74.291,79.969,41.44,24.03
T6401,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,25.49854805,68.35,58.795,74.291,79.969,41.44,25.499
T6402,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,56.9413357,68.35,58.795,74.291,79.969,41.44,56.941
T6403,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,57.8580749,68.35,58.795,74.291,79.969,41.44,57.858
T6404,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,27.53367148,68.35,58.795,74.291,79.969,41.44,27.534
T6405,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,23.66166495,68.35,58.795,74.291,79.969,41.44,23.662
T6406,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,16.12026305,68.35,58.795,74.291,79.969,41.44,16.12
T6407,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,11.63861832,68.35,58.795,74.291,79.969,41.44,11.639
T6408,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,10.34529653,68.35,58.795,74.291,79.969,41.44,10.345
T6409,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,10.01870109,68.35,58.795,74.291,79.969,41.44,10.019
T6410,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,12.35506409,68.35,58.795,74.291,79.969,41.44,12.355
T6411,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,17.50945985,68.35,58.795,74.291,79.969,41.44,17.509
T6412,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,23.01820623,68.35,58.795,74.291,79.969,41.44,23.018
T6413,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,46.56544454,68.35,58.795,74.291,79.969,41.44,46.565
T6414,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,56.91832681,68.35,58.795,74.291,79.969,41.44,56.918
T6415,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,61.93844811,68.35,58.795,74.291,79.969,41.44,61.938
T6416,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,54.07227273,68.35,58.795,74.291,79.969,41.44,54.072
T6417,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,39.56700139,68.35,58.795,74.291,79.969,41.44,39.567
T6418,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,35.66900084,68.35,58.795,74.291,79.969,41.44,35.669
T6419,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,32.97712987,68.35,58.795,74.291,79.969,41.44,32.977
T6420,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,32.61210115,68.35,58.795,74.291,79.969,41.44,32.612
T6421,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,32.91563562,68.35,58.795,74.291,79.969,41.44,32.916
T6422,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,26.97220397,68.35,58.795,74.291,79.969,41.44,26.972
T6423,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,28.00404576,68.35,58.795,74.291,79.969,41.44,28.004
T6424,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,32.81973789,68.35,58.795,74.291,79.969,41.44,32.82
T6425,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,34.3051976,68.35,58.795,74.291,79.969,41.44,34.305
T6426,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,49.35057974,68.35,58.795,74.291,79.969,41.44,49.351
T6427,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,44.46125506,68.35,58.795,74.291,79.969,41.44,44.461
T6428,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,39.19965934,68.35,58.795,74.291,79.969,41.44,39.2
T6429,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,16.96868501,68.35,58.795,74.291,79.969,41.44,16.969
T6430,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,8.524239319,68.35,58.795,74.291,79.969,41.44,8.524
T6431,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,7.613035314,68.35,58.795,74.291,79.969,41.44,7.613
T6432,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,7.889187883,68.35,58.795,74.291,79.969,41.44,7.889
T6433,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,8.156029985,68.35,58.795,74.291,79.969,41.44,8.156
T6434,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,8.200346881,68.35,58.795,74.291,79.969,41.44,8.2
T6435,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,8.612138954,68.35,58.795,74.291,79.969,41.44,8.612
T6436,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,8.731576279,68.35,58.795,74.291,79.969,41.44,8.732
T6437,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,9.090528423,68.35,58.795,74.291,79.969,41.44,9.091
T6438,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,8.512966154,68.35,58.795,74.291,79.969,41.44,8.513
T6439,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,10.92941795,68.35,58.795,74.291,79.969,41.44,10.929
T6440,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,12.64696414,68.35,58.795,74.291,79.969,41.44,12.647
T6441,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,13.50212479,68.35,58.795,74.291,79.969,41.44,13.502
T6442,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,14.044828,68.35,58.795,74.291,79.969,41.44,14.045
T6443,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,16.13699555,68.35,58.795,74.291,79.969,41.44,16.137
T6444,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,14.34060933,68.35,58.795,74.291,79.969,41.44,14.341
T6445,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,13.14734602,68.35,58.795,74.291,79.969,41.44,13.147
T6446,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,12.23192801,68.35,58.795,74.291,79.969,41.44,12.232
T6447,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,11.97986483,68.35,58.795,74.291,79.969,41.44,11.98
T6448,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,14.86944849,68.35,58.795,74.291,79.969,41.44,14.869
T6449,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,11.1785063,68.35,58.795,74.291,79.969,41.44,11.179
T6450,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,11.01953923,68.35,58.795,74.291,79.969,41.44,11.02
T6451,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,10.0020205,68.35,58.795,74.291,79.969,41.44,10.002
T6452,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,7.860484352,68.35,58.795,74.291,79.969,41.44,7.86
T6453,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,5.992423523,68.35,58.795,74.291,79.969,41.44,5.992
T6454,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,6.162337498,68.35,58.795,74.291,79.969,41.44,6.162
T6455,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,6.278917068,68.35,58.795,74.291,79.969,41.44,6.279
T6456,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,5.798824241,68.35,58.795,74.291,79.969,41.44,5.799
T6457,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,5.713701439,68.35,58.795,74.291,79.969,41.44,5.714
T6458,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,6.053876032,68.35,58.795,74.291,79.969,41.44,6.054
T6459,41.44,26.04,41.44,41.44,79.969,79.969,79.969,26.04,-7.73,-7.73,-7.73,-7.73,-7.73,6.61669503,68.35,58.795,74.291,79.969,41.44,6.617
